tweet_created_at,tweet_text,sentiment
7/1/2020 20:05,RT OrganizerMemes My hands look like this so her hands can look like this GOTV httpstcoELKHb5vPnK,pos
7/1/2020 20:03,RT LadyStaffer Sure I might be a professional campaign staffer but please man who worked one campaign cycle in the 70s tell me how I sh,pos
7/1/2020 20:02,RT OrganizerMemes Asking for the third time what the difference between my voters and my campaign is httpstcoyMJBGIm1F8,pos
7/1/2020 20:01,RT ShivaniBAgarwal MyC and MyV like httpstco6brSc3gjh3,pos
9/30/2020 13:43,That debate was absolutely on brand for 2020 Absolute shit show Debates2020,neg
9/30/2020 2:30,"RT ACLU BLACK LIVES MATTER
BLACK LIVES MATTER
BLACK LIVES MATTER
BLACK LIVES MATTER
BLACK LIVES MATTER
BLACK LIVES MATTER
BLACK LIVES MAT",pos
9/30/2020 2:29,RT JulianCastro Of course Trump cant condemn white nationalists and supremacists He is one,pos
9/30/2020 2:27,RT ezraklein Its not just that Trump is a bad president Its that hes a bad person,neg
9/30/2020 2:26,RT brigitte_amiri After three years of fighting in court we have resolved the JusticeforJane case The government adopted a policy proh,neg
9/29/2020 9:51,"RT Perry_Grossman In New York if youve requested an absentee ballot you still have the right to vote in person

Inperson votes are c",neg
9/29/2020 3:01,RT BOENYC httpstcoG2j7xbEYgn,pos
9/28/2020 22:38,RT kylegriffin1 WASHINGTON DC AP  Commerce secretary says 2020 US census will end Oct 5 despite judge ordering it to continue,pos
9/28/2020 21:43,RT ACLU VICTORY Wisconsin must provide more information help and temporary IDs to voters who lack the required voter identification,pos
9/28/2020 0:52,RT propublica Across all minority groups voters were nearly twice as likely to have their mailin ballots rejected compared with white v,neg
9/28/2020 0:06,RT JohnJHarwood The records go much further to revealing the conflicts created by Trumps refusal to divest his business interests while,pos
9/27/2020 9:54,Louiestowell httpstco2O872a0vAV,pos
9/26/2020 1:21,CameronThies You too are both those things so this is a great fit Congrats ,pos
9/25/2020 13:14,Our team is hiring a Data Scientist httpstcoRq4iK1QSMh,pos
9/24/2020 0:06,"RT ACLU Breonna Taylor should still be alive today

Her life mattered

Her future mattered

Black lives MATTER",pos
9/23/2020 23:57,RT JulesTwitted This is ludicrous Florida is vote selling with its paytovote system Now theyre investigating those who satisfy the,pos
9/23/2020 14:19,RT chasestrangio It is such an honor and I am so moved to be on this years TIME100 alongside one of the people who influenced me the mo,pos
9/22/2020 13:29,RT jamalgreene What David Pozen said httpstcoksRwwwNb7B,pos
9/22/2020 13:29,RT jamalgreene What David Pozen said httpstcoksRwwwNb7B,pos
9/22/2020 0:36,RT hakeemjefferson A political party willing to abandon amp undermine principles of democracy in service of maintaining power must be remov,neg
9/20/2020 18:49,"The movie TheFightMovie is now on HULU Its a documentary about 4 cases the ACLU handled since Trump won 
Its a really good movie to watch this weekend if you need to feel a little hope and feel uplifted",pos
9/20/2020 11:43,profmusgrave Someone who was formerly incarcerated,pos
9/20/2020 3:33,RT C_Wolbrecht The political scientists are not ok,neg
9/20/2020 2:30,RT ewarren Stood on the steps of the Supreme Court tonight with thousands to say Mitch McConnell thinks this fight is over What he does,pos
9/19/2020 19:06,SarahIngles Yeah thats the cutting room floor doc Who doesnt do this,pos
9/19/2020 2:45,RT _cingraham NEW The United States is undergoing substantial autocratization under Trump Historic data show that only 1 in 5 democra,pos
9/19/2020 0:58,RT JessicaTaylor This is suddenly an incredibly important development in AZSen,pos
9/19/2020 0:52,RT ACLU Supreme Court Justice Ruth Bader Ginsburg leaves a country changed because of her lifes work,pos
9/19/2020 0:29,RT kerrywashington Her rest is earned It is our turn to fight,neg
9/18/2020 23:41,NOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,pos
9/18/2020 17:02,RT dale_e_ho BRING IT ON httpstcoDZQWUgb86w,pos
9/17/2020 14:26,RT JulesTwitted FLRightsRestore collecting donations here httpstcoAwxXakxhZG httpstcof5tQ5b0PkA,pos
9/16/2020 4:41,RT ilyseh A whistleblower at ICE today exposed that mass hysterectomies are being performed on detained immigrants If it sounds like a h,neg
9/14/2020 16:32,thegoodgodabove FILL OUT THE CENSUS,pos
9/14/2020 1:38,"RT ACLU Journalists should never be arrested or attacked by police for doing their job The First Amendment doesnt allow it

To Josie H",neg
9/14/2020 1:38,RT josie_huang Last night I was arrested and charged with obstructing a peace officer by LASDHQ after videotaping their interactions wit,neg
9/13/2020 0:26,RT rmayemsinger Thread about Florida Trump MUST win Florida period No model has him losing Florida and winning 270 electoral votes No,pos
9/12/2020 1:00,RT McJesse It is so crazy that a Trump rally literally killed Herman Caine and it was a news story for like 14 hours,neg
9/12/2020 1:00,RT McJesse It is so crazy that a Trump rally literally killed Herman Caine and it was a news story for like 14 hours,neg
9/11/2020 23:41,"Have you filled out the census 
If not go to httpstcoIfcYR4AR4x
Its quick and confidential Help you community by filling it out 

Ya llenaste el censo Si no lo has hecho ve a httpstcoIfcYR4AR4x 
Es rápido y confidencial Ayuda a tu comunidad llénalo 
Censo2020 httpstcoDShLVJZzYz",pos
9/11/2020 17:52,I see the 11th circuit is cool with a POLL TAX  wtf vote httpstcoEBfdR9FcKH,neg
9/11/2020 12:12,RT DrTomFrieden Im often asked How can masks possibly work the virus is so much smaller than the holes in the mask Its a reasonable,pos
9/11/2020 12:09,RT bethiamswellman 2 Migration in and from the Global South Join me and finn_vicki ClaireAdida RobinsonAmandaL MigrationNerd yangy,pos
9/11/2020 2:50,NateMJensen Its very easy to do and they make it that way  Earlier this year my  kid ordered 107 dollars worth of books on the kindle Weve since changed the settings,pos
9/10/2020 23:57,"RT sherrirose Im hiring postdocs in data science amp encourage underrepresented scholars to apply httpstcoiQNFxW3UWn

Please dont s",pos
9/10/2020 21:55,HELL YEAH   dale_e_ho and team killing it again  Heroes httpstcoxKhMYMQW2i,neg
9/10/2020 3:37,RT AshaRangappa_ Honestly guys I have been in disbelief all day that the President of the United States not only knew and understood that,pos
9/10/2020 0:52,RT _Floodlight A gender reveal party destroyed more property than every BLM protest combined but folks arent as mad because its not an,pos
9/10/2020 0:50,RT AlterKaren Please retweet  Im looking for a coauthor for a study on gender and digital status in US Polisci  I learned in this res,pos
9/10/2020 0:45,RT alixabeth Being born with the right passport is the biggest goddamn welfare handout any country could give you and every antiimmigran,neg
9/10/2020 0:42,dataandpolitics Felicidades ,pos
9/9/2020 12:27,"RT Rob_Flaherty Cool job alert 

Were hiring a team to manage analytics for our organic social mediadigital partnerships work

Come",pos
9/9/2020 10:55,RT UjuAnya In 5th grade my son asked me Mama is there something wrong with me My heart broke but I kept calm to say no and ask why,neg
9/8/2020 3:45,RT jfuentes Same author  httpstcoPNIdGhHgub,pos
9/7/2020 17:20,RT Ilhan Friendly reminder that the votebymail fraud rate is 000006,neg
9/6/2020 19:51,RT SuparnaChaudhry They tagged the International Cricket Council  httpstcoHSusASkTUB,pos
9/4/2020 18:32,Roj_Ame My family gives recipes to my husband as they trust his cooking skills more than mine,pos
9/4/2020 0:41,RT VeslaWeaver Academics have been concerned with democratic backsliding in the US but regularly overlook its racially authoritarian go,pos
9/4/2020 0:41,RT VeslaWeaver Academics have been concerned with democratic backsliding in the US but regularly overlook its racially authoritarian go,pos
8/31/2020 2:50,RT GravelInstitute The Lincoln Project is not your friend,neg
8/31/2020 2:45,"RT TenickaBoyd I said what I said 

httpstcorEzIRA4c8v",pos
8/30/2020 16:42,"RT ACLU Call the Kenosha Police and Fire Commission to demand the resignation of Kenosha Police Chief Daniel Miskinis

 262 6534135 ",neg
8/28/2020 23:35,MigrationNerd Some men cant handle how smart and confident your are Ive seen it first hand,pos
8/28/2020 4:19,RT Yamiche President Trump standing before hundreds of people who are not practicing social distancing and who mostly arent wearing mas,pos
8/27/2020 23:55,RT chrislhayes Over 1100 Americans died today from Covid19,neg
8/27/2020 15:15,RT jbendery Morning A thing getting lost in the news is that Trump is ending the 2020 Census count early and its going to disproportion,neg
8/27/2020 14:16,RT guygrossman Tmrw is the deadline to submit your paper to the NEWEPS workshop which will be held virtually on Sept 18 Please email y,pos
8/27/2020 3:31,RT johnmsides People who watch the conventions and say whats effective are simply making it up They have no idea except what they pr,pos
8/24/2020 4:11,"That video is even more horrific knowing Jacob Blakes children were in the car 

BlackLivesMatter jacobblake",neg
8/24/2020 4:00,RT AttorneyCrump Confirmed Jacob Blakes 3 SONS were IN THE CAR he was getting into when KenoshaPolice shot him tonight They saw a cop,pos
8/23/2020 23:38,dataandpolitics httpstconw4ersRM9X,pos
8/23/2020 1:28,RT akhan1437 Incarcerated firefighters give 3 million hours to fight fires and an additional 7 million hours to community services every,neg
8/23/2020 1:24,NickWolfinger I dont know what you think this post was going to achieve but what it actually achieved was proving her 100 right,pos
8/23/2020 0:52,RT dale_e_ho Shocking right,neg
8/22/2020 18:49,"RT brianklaas Todays update
Covid19 deaths yesterday

Spain 25
France 23
Japan 11
Canada 10
UK 2
Germany 4

United States 1",pos
8/19/2020 0:53,poliscibitches I was always hyper conscious of this because I worked my way through college and I remember how much every dollar mattered I remember factoring in the cost of textbooks into my decision to take a class or not I passed on classes that didnt fit my work schedule or budget,neg
8/17/2020 19:12,RT kinggary Just recorded all my lectures for Quantitative Social Science Methods I  the first course in the Harvard Government Dept g,pos
8/16/2020 12:27,RT vanitaguptaCR Outrage about Trumps attack on the USPS is not enough Here are concrete steps each of us can take to protect our vote,neg
8/16/2020 12:27,RT vanitaguptaCR Outrage about Trumps attack on the USPS is not enough Here are concrete steps each of us can take to protect our vote,neg
8/15/2020 21:13,"RT Mocraig13 Why does Black Lives Matter have to answer for Looters
But the NRA doesnt have to answer for School Shooters",pos
8/13/2020 22:46,RT emilydindial ABA officially supports voting rights for incarcerated people  httpstco4zklx97wGQ,pos
8/13/2020 22:05,"RT ewarren The fight to protect votebymail isnt about politics Its about our democracy

And were ready to give it all weve got",pos
8/13/2020 21:01,RT SenDuckworth The truth comes out Hes trying to steal the election by withholding funding from USPS amp obstructing vote by mail This,neg
8/13/2020 12:23,RT girlsreallyrule Racist white women will be voting for me They are scared of black people and thrilled that I am willing to be openly,neg
8/13/2020 0:22,I knew the racism and sexism was about to get real intense but I didnt think theyd start with birthirism They must be hella afraid of Kamala httpstcoSzzJGbld8W,neg
8/11/2020 20:19,RT kylegriffin1 Kamala Harris is the first Black woman on a major party ticket,pos
8/11/2020 3:18,RT ACLU People in prisons and jails are not expendable Why wont our government recognize that  httpstco1vUoyfSHU6,pos
8/10/2020 3:09,"RT wang_seaver Yes yes New Zealand is doing great on COVID

But perhaps we can also spare some praise for say Vietnam Vietnam mainta",pos
8/10/2020 0:50,RT JoeBiden Our planet cant take four more years of Donald Trump We have to get him out of the White House so we can start treating the,pos
8/8/2020 13:20,NeuroStats Its not random Its not  asif random Its just bananas   httpstcoW4Sj1TJtQa,pos
8/8/2020 2:40,RT ikebarinholtz Want to see an incredible documentary AND directly support the ACLU Watch TheFightMovie through the following link h,pos
8/7/2020 16:37,"RT ACLU BREAKING A federal court just extended the restraining order we secured on federal agents in Portland Oregon

Our work to hold",pos
8/7/2020 16:36,"RT Perry_Grossman FILL OUT THE CENSUS

THEN MAKE SURE EVERYONE YOU KNOW FILLS OUT THE CENSUS

THEN MAKE SURE EVERYONE YOU DONT KNOW FI",pos
8/7/2020 0:06,RT surlybassey When we lived in public housing my mom started a community garden to grow food to save money and to occupy the kids that l,pos
8/7/2020 0:01,ianRturner Omg I miss those college lunches,neg
8/6/2020 23:31,ianRturner Is it tho ,pos
8/6/2020 22:27,Im old enough to remember zoom cocktail parties whatmonthisit,pos
8/6/2020 12:49,Our team is hiring a Survey Methodologist httpstcoIaY9QE74hA,pos
8/6/2020 12:49,Our team is hiring a Survey Methodologist httpstcoIaY9QE74hA,pos
8/6/2020 12:15,RT UdiACLU THREAD Today I witnessed one of the most undemocratic amp offensive government maneuvers to suppress social change that Ive ev,neg
8/5/2020 20:35,"Better late than never 
 Your turn Florida let the people vote httpstcoWzBCm5eG45",pos
8/5/2020 3:16,"RT maqartan Please share post doc opportunity

Come work with me WZB_Berlin on metaanalysis of strategies for assessing hidden popltn",pos
8/5/2020 1:54,RT RedCrossLebanon httpstco6FYxXdzjFQ httpstcovN79JL1GEE,pos
8/4/2020 0:44,"RT SawyerHackett The El Paso massacre was the deadliest attack on the Latino community in history

Scrolling through the main pages of t",neg
8/4/2020 0:43,m_millsey My favorite part about this response is how it made political scientists feel,pos
8/4/2020 0:25,RT JessicaValenti Just a reminder that one day Ivanka will try to distance herself from her fathers shameful legacy  and its our job t,neg
8/2/2020 1:00,RT HarryBarbee_ Researching marginalized populations as an outsider does not automatically make you an ally,pos
8/2/2020 1:00,silva_luchando HarryBarbee_ I feel so seen ,pos
8/1/2020 15:25,"TheFightMovie is out I love watching our aclu colleagues on film but beyond that this film renews my energy for the fight ahead Watch it and join the fight We all have a roll to play 
You can watch on your favorite on demand provider httpstcoysG6NQQ411",pos
8/1/2020 11:25,RT ethanisimon Meanwhile in an alternate timeline were 3 months into a Senate investigation to determine exactly how President Clinton,pos
8/1/2020 2:38,RT ewarren Lets not mince words on this one Americans are dead because the Trump administration wanted to use this pandemic for politic,neg
7/31/2020 22:49,ProfMMurray I hate this little asshole,neg
7/31/2020 13:34,RT dale_e_ho This is disastrous httpstcoXYJKMxYM62,neg
7/31/2020 0:52,RT Cary_Elwes Hello My name is Coronavirus You dont want to wear a mask Prepare to die,neg
7/30/2020 19:51,RT thekjohnston Anyone else freaking out that Trump is destroying the USPS right before the election,neg
7/30/2020 13:36,"The writing on the wall could not be clearer He will not go without a fight The institutions and organizations cant save us  We have to save ourselves Get ready for this fight 
95 days httpstcoO27kRLDRm4",pos
7/28/2020 21:05,RT chesaboudin Report by ACLU debunks fearmongering myths about decarceration finding compared with trends from previous years there,pos
7/28/2020 19:34,RT dale_e_ho Love to see it httpstcoIKjKzilrys,pos
7/28/2020 19:34,RT dale_e_ho Love to see it httpstcoIKjKzilrys,pos
7/27/2020 0:10,"100 days until election Ive donated today to these Democrats in  competitive Senate races Join me if you  can FlipTheSenateBlue BlueWave2020 
Hickenlooper in Colorado
GreenfieldIowa in Iowa
SaraGideon in Maine
CalforNC in North Carolina",pos
7/27/2020 0:08,I just donated to Cal Cunningham for US Senate Join me today httpstco578KbFH9Pv,pos
7/27/2020 0:05,Im supporting SaraGideon for US Senate in Maine We can help Sara win in 2020 Donate now httpstcokgjlo2eBA3,pos
7/26/2020 13:56,"RT MollyArmour Hello friends  Im your neighborhood criminal defense attorney here w some friendly advice  

If youre arrested grab",pos
7/24/2020 23:36,RT thehighsign This isnt my usual beat but I wrote for the Washington Post on the special kind of rage that accompanies the realization,neg
7/23/2020 20:07,MSWinters1 IllinoisPolSci Congrats Matt,pos
7/22/2020 2:58,RT yangyang_zhou  Were hiring this fall at UBCPoliSci for tenuretrack assistant profs in political theory and IR  Pls share and RT,pos
7/21/2020 20:35,This tho httpstcoWFZ47A91Uo,pos
7/21/2020 18:46,RT ACLU Dale on his way to win again httpstcoRuMsoG8T2o httpstcoGeZ5Qj9l7Q,pos
7/20/2020 18:36,"RT washingtonpost Perspective This type of election fraud is not about adding fake voters

Rather its about subtracting real voters b",neg
7/20/2020 18:35,"Are you an undergraduate or graduate student with quantitative skills Come intern remotely with our team at ACLU Analytics this Fall  
httpstcox41pjYfaYC",pos
7/19/2020 14:17,RT MarshallProj COVID19 is surging behind bars too New cases among prisoners reached an alltime high last week after slowing down in,neg
7/18/2020 1:10,"RT ACLU BREAKING The ACLU_OR is taking federal authorities in Portland Oregon to court

This is a fight to save our democracy These",pos
7/11/2020 17:22,RT NinaStrohminger Kinda interesting to watch an entire country to fail the marshmallow test,neg
7/11/2020 17:20,RT jonmummolo A flawed study on racial bias in policing has been retracted Some claim the retraction is political It is not Over 800 s,neg
7/11/2020 0:31,RT kylegriffin1 The man who calls himself the law and order president has commuted the sentence of a longtime adviser who was found gui,pos
7/11/2020 0:13,RT kylegriffin1 Breaking on MSNBC Trump has commuted Roger Stones sentence,pos
7/10/2020 13:39,"Our society would be less messed up if we had been enhancing seriously with what we owe each other duties more than with what we are owed rights 
We need both  
rant",neg
7/10/2020 13:39,I am always ware of defenders of any rights that dont elaborate on the correpsonding duties particularly if they are in a position of priviledge and power Duties is what we should all be taking about,pos
7/10/2020 13:39,I am always ware of defenders of any rights that dont elaborate on the correpsonding duties particularly if they are in a position of priviledge and power Duties is what we should all be taking about,pos
7/10/2020 13:39,What would be useful is a discussion on what duties go along with free speech in nonideal societies In unequal whitesupremacist transphobic and patriarchal societies what are the duties of excersing speech,pos
7/10/2020 13:39,"For every right there is a corresponding duty One of the failures of western rights discourses was to place less emphasis on duties    

I would love to see a companion piece to the letter spelling out what the signatories take that duty to society to be",pos
7/10/2020 12:40,RT kylegriffin1 Secretary of Defense Mark Esper confirmed that he had been briefed on information regarding Russian payments to the Talib,pos
7/8/2020 20:26,"RT ahsehtho So you agree

People that dont like their country should be able to leave and choose another country to live in httpstc",pos
7/8/2020 14:33,RT SCOTUSblog No more opinions today The court just announced that tomorrow will be the last day of opinions for this term That means w,neg
7/8/2020 13:04,Im thinking a good half of the people that were asked to sign that letter werent informed who else was signing and also missed this memo httpstcoCpXCfLKLVu,pos
7/8/2020 0:24,RT P4HR President Trumps decision to sever the US relationship with WHO is misguided irresponsible and disastrous for global health,neg
7/7/2020 22:08,"RT ACLU Once again this administration is exploiting the pandemic to target even more people simply because they are immigrants 

ICE",neg
7/7/2020 13:56,ABOLISH ICE   MondayVibes,pos
7/4/2020 18:29,"RT ACLU This 4th of July lets face the truth about our countrys history and its socalled Confederate heroes

Doing so is the only wa",pos
7/4/2020 4:55,RT DrBWillingham If youd like me to write a recommendation for you please ask me BEFORE I receive the automated email from the employer,pos
7/3/2020 4:49,ekownyankah CarlHeastie AndreaSCousins Huge congrats ,pos
7/2/2020 21:50,RT Twitter You can have an edit button when everyone wears a mask,pos
9/30/2020 23:30,RT DBatesSafety Great piece by IshaniG on physician work hours and pay by gender httpstcosn0ClyPyoI,pos
9/30/2020 17:35,redpenblackpen sucked down into the quicksand of meet and greet meetings with new students trainees over here,neg
9/30/2020 2:34,"RT DrGarbs weve got insulin everywhere its like water 

Im a physician Its not Raise your hand if youve admitted a DKA patient",pos
9/29/2020 21:44,RT MKushel Great ucsf research job opp related to homelessness ucsfcvp faculty member is conducting a study to tobacco use in ppl who,pos
9/29/2020 20:36,RT Neil_R_Powe The Staff at ZSFG Medicine are innovative and amazing  We celebrate their outstanding dedication and contributions with o,pos
9/29/2020 20:16,Today is the day we need to reenvision how we think about medicalerror and its effect on clinicians Its an important contributor to the burnout epidemic and we as a physician community MUST change the culture 66,pos
9/29/2020 20:16,I encouraged ok pushed her to debrief with a peer in her specialty she did and texted later to say it was incredibly valuable They came up w 2 systems strategies one relating to teams and another related to MD staffing that could prevent such situations in future 5x,pos
9/29/2020 20:16,She worried about being viewed differently by colleagues She noted this seems like more of an issue for WomenInMedicine Theres evidence for this too in the form of drop in referrals for female but not male surgeons after a patient death 4x httpstcoJhFwyEkNWv,neg
9/29/2020 20:16,when I told her making a medicalerror or having a patient experience an adverse outcome is associated with burnout she was surprised to hear shes not alone heres our study KiranGuptaMD sarahlisker Natalie Rivadeneira CMangurian linos_eleni  httpstcoBCH2xs7hNl 3x,pos
9/29/2020 20:16,she just made a diagnostic error with potential for patient harm Hadnt debriefed with anyone was expecting her service line director to call and yell at her at minute was worried she would be thrown under the bus 2x,neg
9/29/2020 20:16,she just made a diagnostic error with potential for patient harm Hadnt debriefed with anyone was expecting her service line director to call and yell at her at minute was worried she would be thrown under the bus 2x,neg
9/29/2020 20:16,threadworthy patientsafety convo early AM virtual workout w MD friend she says I need 6 months off Color me shocked she  her clinical practice and her patients  her 1x,pos
9/29/2020 16:47,RT DoctorYasmin Taiwan a country of 237 million people has had 513 Covid19 cases 7 deaths from the disease and no locallyacquired,neg
9/29/2020 16:44,RT UCSFPsychiatry UCSF researcher Nancy E Adler PhD has been selected to receive the 2020 J Michael McGinnis Leadership Excellence Aw,pos
9/29/2020 16:26,Recent threads from 2 of the best scientists I know MKushel and ethanjweiss on their RCTs of thorny controversial issues permanent supportive housing and intermittent fasting diets respectively My takehome randomization is worth the lift,pos
9/29/2020 16:21,thread httpstcoQ6RSoB4wRL,pos
9/29/2020 16:16,RT alka_kanaya HR 3131 comes up for a vote today Please tweet your Congress members to get their support for passage of this bill https,pos
9/28/2020 23:28,ucsfproud ZSFGCare WomenInMedicine GoodNews httpstconNAIxO1Ra1,pos
9/28/2020 23:12,RT ines_perpetuo OnThisDayShe httpstcoq66BIYRsjW,pos
9/28/2020 21:59,"RT gradydoctor 10
Ive carried her powerful words with me since that dayand pay them forward as much as I can 

1 Make sure YOU like",pos
9/28/2020 18:52,Cant wait to learn from these super stars WomenInMedicine httpstcoPYEpgvL4Ld,pos
9/28/2020 18:01,"RT ethanjweiss 20 What did we find Well lets start with the bottom line 

This was a negative study TRE did not lead to a statistic",neg
9/28/2020 17:46,RT UCSFODO Save the Date Fri 10162020 12pm115pm UCSF Antiracism Town Hall 2 to Focus on Faculty and Staff httpstco9vCrTt,pos
9/28/2020 17:15,RT ucsfhealthhub Congratulations again to all the stellar companies MEET THE 2020 WINNERS amp watch them accept their awards  https,pos
9/28/2020 17:08,this it baffles me how little understanding there is of the history of indenture that shaped the SouthAsian diaspora httpstcoMbt6lOZ0yX,pos
9/28/2020 16:45,CMangurian StevenChanMD ginger_io kvsingh Nik192 ucsfhealthaward UCSFPsychiatry APAPsychiatric StanfordMHILab draguilera I dont know but happy to nominate in future,neg
9/25/2020 20:57,elainekhoong highlights the similarities in how operational quality improvement leaders and implementation scientists think Researchers and operational changemakers can make powerful partnerships,pos
9/25/2020 20:52,Incredible pilot at ZSFGCare  Richard Fine Peoples Clinic on video visits Just look at the significant time per visit for technical support for video visits primarycare httpstcoa8sAlsYehB,pos
9/25/2020 20:34,Implementation science in action elainekhoong Rachel Stern Malini Nijagal on rapid Telemedicine implementation COVID19 SF_DPH primarycare has a higher patient volume than ever when inperson  remote visits combined Great panel CourtneyRLyles httpstcoq20X45D8C9,pos
9/25/2020 20:06,RT Sarah_SchaeffMD What gets us thru is our community of people Inviting all UIM IM applicants to join UCSFRDC rebeccabermanmd ash_mc,pos
9/25/2020 20:06,RT Sarah_SchaeffMD What gets us thru is our community of people Inviting all UIM IM applicants to join UCSFRDC rebeccabermanmd ash_mc,pos
9/25/2020 18:49,MichelleCardel Michelle I retweeted this but I will also include the link in my next monthly email blog so that the amazing diverse scholars who follow it can raise their hands mentoring medtwitter academictwitter,pos
9/25/2020 18:05,"Despite zoom fatigue Ill tune in for this one donberwick DrLeanaWen and Elizabeth McGlynn 10th Annual Lundberg Institute Lecture at 600 PM PDT Wednesday Sept 30 2020 cwclub 
American Health Care Whats Left after COVID19 
httpstcoMzEbDanpcg",pos
9/25/2020 17:44,"RT ashishkjha Deleted my last tweet about this because it created more confusion than clarity

Sorry

Trying again

RandPaul and Dr Fau",pos
9/24/2020 20:23,RT TheAtlanticFest If we want to tackle health disparities we need to address systemic racism argues uche_blackstock TheAtlanticFest,neg
9/24/2020 16:15,RT OnThisDayShe OTD in 1945 the plaque of President Roosevelt created by Harlem Renaissance sculptor Selma Burke was unveiled in Washin,pos
9/24/2020 16:14,RT MichelleCardel Ppl often ask for recommendations of scholars from underrepresented UR groups to give presentations I would like to,pos
9/24/2020 2:24,atulbutte emphasizing the importance of digitalhealth for mentalhealth at UCSF Digital Health Awards httpstcoqeFL92Z0t4,pos
9/24/2020 1:49,Congratulations ConsejoSano_US on your COVID19 response award UCSFDigitalHealthAwards HT4Medicaid,pos
9/24/2020 1:42,Bob_Wachter UCSFDigitalHealthAwards speaking to this moment digitalhealth has been a bright spot of the COVID response UCSFproud httpstco9cC0IsjGcp,pos
9/24/2020 1:07,RT ucsfhealthhub TODAY is the day If you havent already registered to attend the academy awards of digital health whatre you doing R,pos
9/24/2020 1:07,ARCHDrNguyen thank you for the amplification its especially important for those of us uncomfortable with praise   ,pos
9/23/2020 19:20,RT SF_emergency Wearing a  mask  is one of the most important things we can do to help stop the spread of COVID19 Almost half of peopl,pos
9/23/2020 19:20,Im devastated and dont want to be silent I plan to listen and amplify and protest and learn solidarity httpstco5Qus0hhAG1,neg
9/23/2020 17:37,vauhinivara Same with my last name Bengali pronunciation vs generic Indian pronunciation vs Americans All fine,pos
9/23/2020 2:33,"RT anthonyocampo Last week i had my students respond anonymously to the prompt Things You Wish Your Professors Knew 

With their perm",pos
9/22/2020 20:52,RT RepUnderwood Today Im supporting RepJayapal and RepJoeWilsons bipartisan legislation the South Asian Heart Health Awareness and,pos
9/22/2020 19:49,"Sept 23 6 PM PT UCSF Digital Health Awards great Sign up and watch the best digital health companies win
httpstcoI9t0wRd5lX
digitalhealth ucsfhealthawards future",pos
9/22/2020 19:32,Dr Beth Cohen on PTSD and cardiovascular disease Potential mechanisms ZSFGgrandrounds WomenInMedicine killingit httpstcoXuiaoXF8Vf,pos
9/22/2020 16:58,the kids are alright httpstco0i0ZCmeORv,pos
9/22/2020 16:58,the kids are alright httpstco0i0ZCmeORv,pos
9/22/2020 16:53,RT latimes Californias COVID19 positivity rate drops below 3 for the first time httpstcoUFRELP1JWm,pos
9/22/2020 14:45,RT OnThisDayShe In Sept 1978 Marty Goddard delivered the first standardized rape kits to 26 Chicago hospitals with test tubes slides a,neg
9/21/2020 18:29,RT meganranney I have spent the last hour standing next to my 2 kids while they do their distance learning days troubleshooting various,pos
9/21/2020 14:52,RT OnThisDayShe In September 1971 Daphne Jackson became the first female physics professor in the UK A campaigner for womens rights sh,pos
9/21/2020 2:16,Im reviewing a thing and a person just made an untrue claim citing a 1997 study I wouldnt know if it was accurate at the time because I wasnt a doctor then Can we go with 21st century evidence please reviewer2 YourPaperSucks,pos
9/20/2020 22:35,Rock need for limits on meetings so I can write vs Hard place schedules of trainees I mentor academictwitter,neg
9/20/2020 22:03,Dont miss zsfg ucsf Medicine Grand Rounds Tues noon Dr Beth Cohen brilliant resourceful physicianresearcher As a fellow she decided there needed to be a prospective longitudinal cohort study of cardiovascular disease in veterans w PTSD So she just did it rockstar,pos
9/20/2020 17:21,"RT jfitzgeraldMD Are you a woman Did you use a credit card without a man cosigning for it today 

RBG did that ",pos
9/20/2020 17:13,RT CharlesMBlow The fact that they blocked Obamas last appointment but are rushing to confirm Trump has me so heated that Im on fire D,neg
9/20/2020 17:10,GrimshawJeremy CDSS has been touted as a panacea particularly in the US and without involvement of frontline staff for many years Its the gap between the unrealistic expectations and reality that I find disappointing,neg
9/20/2020 17:05,agree 100 httpstco7Uzx1JqKJI,pos
9/18/2020 18:32,Q What has been your experience as a woman in medicine A The scars are wellhidden Powerful FridayFeeling WomenInMedicine shouldersofgiants httpstcoChwfXt23vU,pos
9/18/2020 18:29,RT carlnotsagan Damn the college at my university really wrote a press release about my Price award but blurred out the text  I cant b,pos
9/18/2020 18:27,RT LekshmiMD When advising a trainee re career I asked them to update their UCSF Profiles page  look at the Most viewed profiles SO m,pos
9/18/2020 18:22,this is a lovely FridayFeeling thread one more thought lack of empathy for friends may be a sign of burnout If you are too depleted to support your friends consider how you might care for yourself too httpstcolCLnaqExc4,pos
9/18/2020 16:00,collab w humanfactors has been transformative for patientsafety research and practice for me and for many others Highly recommend httpstcosldbEqDdjg,pos
