id_no,tweet_id,tweet_created_at,tweet_text,in_reply to status_id,in_reply_to_screen_name,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,favorite_count,retweet_count,source,user_location,entities,followers_count,foliowing,friends_count,follow_request_sent,user_name,user_protected,user_verified,lang,user_description,geo_enabled,user_screen_name,user_statuses_count,tweet_truncated,tweet_is_quote_status
470,1284530939440197634,2020-07-18 16:50:16,"A carpenter is pruning a rose bush. Suddenly, the rose bush turns into a sapphire.",None,None,None,None,None,185,24,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
471,1284470539730341892,2020-07-18 12:50:15,In Kyoto there is a living book that is made of ostriches.,None,None,None,None,None,201,31,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
472,1284410140074971137,2020-07-18 08:50:15,A Korean pope spends his whole life writing a mathematical treatise about words.,None,None,None,None,None,183,24,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
473,1284349740411351040,2020-07-18 04:50:14,A cloud in the shape of a kite made of authoritarianism appears in the East Village.,None,None,None,None,None,154,31,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
474,1284289340735012865,2020-07-18 00:50:14,A Bolivian pianist discovers a cherry tree made of dreaming.,None,None,None,None,None,246,46,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
475,1284228941465522176,2020-07-17 20:50:14,A salamander made of cellos is born in Mongolia.,None,None,None,None,None,169,25,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
476,1284168542208704513,2020-07-17 16:50:13,A temple is haunted by the ghost of a Brazilian psychologist. She carries a flamingo in her hands.,None,None,None,None,None,384,79,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
477,1284108142524039168,2020-07-17 12:50:13,On Christmas Eve all the woolly mammoths in Athens are replaced by Minotaurs.,None,None,None,None,None,252,54,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
478,1284047743028092928,2020-07-17 08:50:13,A Vietnamese social media manager possesses a unique skill: She can understand the language of dandelions.,None,None,None,None,None,334,52,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
479,1283987343582478337,2020-07-17 04:50:12,Tonight you will dream about a swan in a liquor store.,None,None,None,None,None,702,156,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
480,1283926944120287232,2020-07-17 00:50:12,There is an astrologer in the Garden of Eden who has a glass pelvis.,None,None,None,None,None,280,55,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
481,1283866544301195264,2020-07-16 20:50:11,A priest builds a huge cathedral and fills it with the Apocalypse.,None,None,None,None,None,668,157,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
482,1283806144675250176,2020-07-16 16:50:11,"A queen hears of a sycamore tree that grows moonstones, and decides to burn it down.",None,None,None,None,None,265,37,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
483,1283745745103753217,2020-07-16 12:50:11,"A princess goes for a walk in a haunted cave. When she emerges, she realises she is a veterinarian from St Louis.",None,None,None,None,None,305,61,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
484,1283745745103753217,2020-07-16 12:50:11,"A princess goes for a walk in a haunted cave. When she emerges, she realises she is a veterinarian from St Louis.",None,None,None,None,None,305,61,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
485,1283685345670778881,2020-07-16 08:50:10,A jade high school appears over Lapland. A butler is talking to it.,None,None,None,None,None,91,12,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
486,1283624945625337857,2020-07-16 04:50:10,An Australian ocean liner sails on an ocean of chess.,None,None,None,None,None,154,19,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
487,1283564545965871105,2020-07-16 00:50:09,The fate of a prince depends on one particular unicorn.,None,None,None,None,None,316,57,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
488,1283504146474098689,2020-07-15 20:50:09,"An exclamation mark appears in a high school classroom. A flight attendant says: ""That's a bad omen.""",None,None,None,None,None,320,55,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
489,1283443746864951296,2020-07-15 16:50:09,In Sydney there is a famous ballet company of dancing tigers.,None,None,None,None,None,186,28,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
490,1283383347486457857,2020-07-15 12:50:08,An Alaskan politician secretly wishes to have sexual intercourse with rock and roll.,None,None,None,None,None,255,29,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
491,1283322947940175872,2020-07-15 08:50:08,A sorceress bakes a cake made of letters of the alphabet.,None,None,None,None,None,304,55,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
492,1283262548674924544,2020-07-15 04:50:08,There is a snowstorm in Antarctica. It snows eyeballs.,None,None,None,None,None,352,70,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
493,1283202149229318144,2020-07-15 00:50:07,A Swiss poet listens to a cello that plays the music of nudity.,None,None,None,None,None,286,71,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
494,1283141749750132736,2020-07-14 20:50:07,A king passes a law against internal communications.,None,None,None,None,None,174,35,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
495,1283081350438739970,2020-07-14 16:50:07,You suddenly realise that you are made of Baltic amber.,None,None,None,None,None,412,69,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
496,1283020951064440832,2020-07-14 12:50:06,An HR manager vomits schizophrenia.,None,None,None,None,None,283,45,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,de,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
497,1282960551534948352,2020-07-14 08:50:06,A novelist invents a better version of capitalism: Drinking Bloody Marys.,None,None,None,None,None,691,214,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
498,1282900152206757888,2020-07-14 04:50:06,A Fijian dictator introduces a law that everyone must start smoking meth.,None,None,None,None,None,261,53,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
499,1282839752559824896,2020-07-14 00:50:05,A president is sailing a ferry to a mechanical forest.,None,None,None,None,None,105,18,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
500,1282779352904503298,2020-07-13 20:50:05,A realtor is murdered. The murderer turns out to be a beehive.,None,None,None,None,None,267,32,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
501,1282718953307951104,2020-07-13 16:50:04,A novelist finds a 14th century book containing instructions for building a shopping mall out of rollercoasters.,None,None,None,None,None,206,31,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
502,1282658553673596928,2020-07-13 12:50:04,A grandfather suddenly turns into a city. Then a lion eats him.,None,None,None,None,None,310,31,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
503,1282598154014093312,2020-07-13 08:50:04,An undertaker finds out that a polar bear is controlling America.,None,None,None,None,None,271,46,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
504,1282598154014093312,2020-07-13 08:50:04,An undertaker finds out that a polar bear is controlling America.,None,None,None,None,None,271,46,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
505,1282537754539069446,2020-07-13 04:50:03,A sailor switches bodies with a cabbage.,None,None,None,None,None,226,29,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
506,1282477355009634304,2020-07-13 00:50:03,In Siberia there is a flower that smells like aeroplanes.,None,None,None,None,None,301,48,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
507,1282416955463352324,2020-07-12 20:50:02,A Ukrainian countess tells the story of a crocodile with condoms instead of teeth.,None,None,None,None,None,196,31,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
508,1282356556097441792,2020-07-12 16:50:02,A Belgian beauty therapist serenades bipolar disorder.,None,None,None,None,None,120,13,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
509,1282296156509241347,2020-07-12 12:50:02,There is a mango tree in Las Vegas that is infinitely beautiful.,None,None,None,None,None,436,74,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
510,1282235757046796288,2020-07-12 08:50:01,"An astronaut sees an opera about an hourglass that can destroy the stars, and sets out to find it.",None,None,None,None,None,439,89,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
511,1282175357408301056,2020-07-12 04:50:01,A homeless person finds a ruby which allows her to become a swamp.,None,None,None,None,None,288,25,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
512,1282114957870432259,2020-07-12 00:50:01,"By climbing to the top of a juniper tree, you can reach a parallel universe. It is located inside moonlight.",None,None,None,None,None,545,136,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
513,1282054558357745664,2020-07-11 20:50:00,Every hermit in Florida is vomiting.,None,None,None,None,None,537,104,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
514,1281994158706585600,2020-07-11 16:50:00,An orchid and a witch are falling out of love.,None,None,None,None,None,557,115,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
515,1281933759386775554,2020-07-11 12:50:00,A guilt-stricken governess realises that her daughter is a snake.,None,None,None,None,None,171,32,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
516,1281873359706284032,2020-07-11 08:49:59,"A 12-year-old physician hears of a staircase located inside an art gallery, and starts looking for it.",None,None,None,None,None,201,23,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
517,1281812960206188544,2020-07-11 04:49:59,A Norwegian sultan constructs a ballroom that is filled with Mondays.,None,None,None,None,None,212,30,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
518,1281752560521506817,2020-07-11 00:49:58,A medieval PhD thesis describes a world filled with dragons.,None,None,None,None,None,583,130,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
519,1281692161000435713,2020-07-10 20:49:58,In Nashville there is a termite mound which likes eating Gummi bears.,None,None,None,None,None,304,39,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
520,1281631761701588992,2020-07-10 16:49:58,The ghost of a math teacher visits a small town in Utah. It has come to steal video games.,None,None,None,None,None,272,63,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
521,1281571361450627072,2020-07-10 12:49:57,An English screenwriter sees a puddle of red wine in the shape of a tower.,None,None,None,None,None,111,13,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
522,1281510961841532929,2020-07-10 08:49:57,A girl owns a ring that allows her to hear every sound in New Jersey at the same time.,None,None,None,None,None,399,67,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
523,1281450562223923201,2020-07-10 04:49:56,A factory in India produces vast quantities of cupcakes.,None,None,None,None,None,189,23,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
524,1281450562223923201,2020-07-10 04:49:56,A factory in India produces vast quantities of cupcakes.,None,None,None,None,None,189,23,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
525,1281390162681851904,2020-07-10 00:49:56,A watch has the power to enable swans to fly.,None,None,None,None,None,113,11,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
526,1281329763341107202,2020-07-09 20:49:56,In Barcelona there is a nightmare which is driving the kids to soccer practice.,None,None,None,None,None,402,61,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
527,1281269364012888064,2020-07-09 16:49:55,A lime carved from a giant amethyst is growing in a Latvian garden. A congresswoman plots to steal it.,None,None,None,None,None,119,17,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
528,1281208964026216448,2020-07-09 12:49:55,A gramophone is elected Governor of Oregon.,None,None,None,None,None,92,13,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
529,1281148564639375360,2020-07-09 08:49:55,A secret society of scholars live together inside a magical little girl's mind.,None,None,None,None,None,468,86,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
530,1281088165009190914,2020-07-09 04:49:54,A man steals the Vietnam War and hides it inside a marble cemetery.,None,None,None,None,None,283,35,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
531,1281027765446139906,2020-07-09 00:49:54,"In Silicon Valley, plums start raining from the sky. An angel is responsible.",None,None,None,None,None,259,41,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
532,1280967365887275008,2020-07-08 20:49:53,A doctor in Sri Lanka is famous for forgetting about motherhood.,None,None,None,None,None,108,8,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
533,1280906966340997121,2020-07-08 16:49:53,"At 11 o'clock a sentence is etched into an opal belonging to a Sumerian maharajah. It reads: ""I like grains of sand.""",None,None,None,None,None,125,25,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
534,1280846566589206529,2020-07-08 12:49:53,A Scientologist spends his life writing a complete history of every fart that has taken place in Montréal.,None,None,None,None,None,381,76,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
535,1280786167051378689,2020-07-08 08:49:52,A shopkeeper makes a fortune trading in love.,None,None,None,None,None,268,49,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
536,1280725767895216129,2020-07-08 04:49:52,Solve this riddle: Why is a college professor sleeping in the pyramid?,None,None,None,None,None,458,60,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
537,1280665368260796416,2020-07-08 00:49:52,During the middle of the night giant cockroaches invade Bangkok.,None,None,None,None,None,200,30,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
538,1280604968815214592,2020-07-07 20:49:51,A stone-hearted busboy searches for a crystal ball which lets him see every firefly in Dar es Salaam.,None,None,None,None,None,108,21,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
539,1280544569147326464,2020-07-07 16:49:51,An office manager draws a map which shows the location of every chimney in Paris.,None,None,None,None,None,154,8,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
540,1280484169479417859,2020-07-07 12:49:50,An evil rabbi sees an elm tree made of Tori Amos.,None,None,None,None,None,207,36,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
541,1280423769920561152,2020-07-07 08:49:50,A Croatian philosopher spends all her time writing an epic poem about universes.,None,None,None,None,None,242,54,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
542,1280363370630152192,2020-07-07 04:49:50,A Spanish artist discovers a pair of spectacles that give her complete understanding of emotion.,None,None,None,None,None,462,85,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
543,1280302970916102145,2020-07-07 00:49:49,A Hungarian midwife has an unusual ability: She can sense the presence of garden gnomes.,None,None,None,None,None,441,66,Borges Bot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",129065,False,0,False,Magic Realism Bot,False,False,en,"I generate a magical story every 4 hours. 
Made by @chrisrodley & @yeldora_.",False,MagicRealismBot,19921,False,False
